Date,CLOSE
2011-10-17,2440.4023
2011-10-18,2383.4854
2011-10-19,2377.5117
2011-10-20,2331.3663
2011-10-21,2317.2751
2011-10-24,2370.3333
2011-10-25,2409.6721
2011-10-26,2427.4803
2011-10-27,2435.6144
2011-10-28,2473.4103
2011-10-31,2468.2498
2011-11-01,2470.0193
2011-11-02,2504.108
2011-11-03,2508.0895
2011-11-04,2528.2936
2011-11-07,2509.7994
2011-11-08,2503.836
2011-11-09,2524.9191
2011-11-10,2479.5356
2011-11-11,2481.084
2011-11-14,2528.7141
2011-11-15,2529.7608
2011-11-16,2466.9593
2011-11-17,2463.0456
2011-11-18,2416.5623
2011-11-21,2415.1298
2011-11-22,2412.6251
2011-11-23,2395.0645
2011-11-24,2397.5537
2011-11-25,2380.2241
2011-11-28,2383.034
2011-11-29,2412.3929
2011-11-30,2333.4143
2011-12-01,2386.8604
2011-12-02,2360.6644
2011-12-05,2333.2292
2011-12-06,2325.9047
2011-12-07,2332.7297
2011-12-08,2329.8195
2011-12-09,2315.2695
2011-12-12,2291.5447
2011-12-13,2248.59
2011-12-14,2228.5252
2011-12-15,2180.8953
2011-12-16,2224.8401
2011-12-19,2218.2354
2011-12-20,2215.9302
2011-12-21,2191.1478
2011-12-22,2186.2965
2011-12-23,2204.7843
2011-12-26,2190.1102
2011-12-27,2166.2052
2011-12-28,2170.0126
2011-12-29,2173.5607
2011-12-30,2199.4169
2012-01-04,2169.39
2012-01-05,2148.4518
2012-01-06,2163.3947
2012-01-09,2225.8897
2012-01-10,2285.7444
2012-01-11,2276.046
2012-01-12,2275.01
2012-01-13,2244.5801
2012-01-16,2206.1933
2012-01-17,2298.3755
2012-01-18,2266.384
2012-01-19,2296.0752
2012-01-20,2319.118
2012-01-30,2285.0379
2012-01-31,2292.6097
2012-02-01,2268.0802
2012-02-02,2312.5561
2012-02-03,2330.4049
2012-02-06,2331.136
2012-02-07,2291.9018
2012-02-08,2347.5296
2012-02-09,2349.5894
2012-02-10,2351.9809
2012-02-13,2351.8546
2012-02-14,2344.7711
2012-02-15,2366.7017
2012-02-16,2356.8599
2012-02-17,2357.1806
2012-02-20,2363.597
2012-02-21,2381.4296
2012-02-22,2403.5874
2012-02-23,2409.5543
2012-02-24,2439.6275
2012-02-27,2447.0574
2012-02-28,2451.8566
2012-02-29,2428.487
2012-03-01,2426.1145
2012-03-02,2460.6929
2012-03-05,2445.0024
2012-03-06,2410.4453
2012-03-07,2394.7937
2012-03-08,2420.2763
2012-03-09,2439.4621
2012-03-12,2434.8585
2012-03-13,2455.7945
2012-03-14,2391.2298
2012-03-15,2373.7743
2012-03-16,2404.7357
2012-03-19,2410.184
2012-03-20,2376.8387
2012-03-21,2378.195
2012-03-22,2375.7717
2012-03-23,2349.5386
2012-03-26,2350.5992
2012-03-27,2347.1794
2012-03-28,2284.8811
2012-03-29,2252.1604
2012-03-30,2262.7884
2012-04-05,2302.2409
2012-04-06,2306.5526
2012-04-09,2285.7771
2012-04-10,2305.8632
2012-04-11,2308.9246
2012-04-12,2350.8641
2012-04-13,2359.1612
2012-04-16,2357.0262
2012-04-17,2334.9848
2012-04-18,2380.8478
2012-04-19,2378.6335
2012-04-20,2406.8632
2012-04-23,2388.5877
2012-04-24,2388.8344
2012-04-25,2406.8132
2012-04-26,2404.6967
2012-04-27,2396.3158
2012-05-02,2438.4358
2012-05-03,2440.0801
2012-05-04,2452.0141
2012-05-07,2451.9469
2012-05-08,2448.8839
2012-05-09,2408.5865
2012-05-10,2410.2296
2012-05-11,2394.9825
2012-05-14,2380.7251
2012-05-15,2374.8431
2012-05-16,2346.1924
2012-05-17,2378.886
2012-05-18,2344.5204
2012-05-21,2348.3003
2012-05-22,2373.3065
2012-05-23,2363.4366
2012-05-24,2350.9731
2012-05-25,2333.553
2012-05-28,2361.3669
2012-05-29,2389.6358
2012-05-30,2384.6684
2012-05-31,2372.2342
2012-06-01,2373.4363
2012-06-04,2308.5501
2012-06-05,2311.9155
2012-06-06,2309.5549
2012-06-07,2293.1296
2012-06-08,2281.447
2012-06-11,2305.8559
2012-06-12,2289.791
2012-06-13,2318.9239
2012-06-14,2295.9461
2012-06-15,2306.8497
2012-06-18,2316.0522
2012-06-19,2300.795
2012-06-20,2292.877
2012-06-21,2260.8772
2012-06-25,2224.1143
2012-06-26,2222.0674
2012-06-27,2216.9343
2012-06-28,2195.8428
2012-06-29,2225.4305
2012-07-02,2226.1101
2012-07-03,2229.1925
2012-07-04,2227.3146
2012-07-05,2201.353
2012-07-06,2223.579
2012-07-09,2170.8138
2012-07-10,2164.4374
2012-07-11,2175.3825
2012-07-12,2185.4913
2012-07-13,2185.895
2012-07-16,2147.9551
2012-07-17,2161.1862
2012-07-18,2169.0991
2012-07-19,2184.8411
2012-07-20,2168.6382
2012-07-23,2141.4015
2012-07-24,2146.5885
2012-07-25,2136.1511
2012-07-26,2126.0044
2012-07-27,2128.765
2012-07-30,2109.9142
2012-07-31,2103.6344
2012-08-01,2123.3601
2012-08-02,2111.1819
2012-08-03,2132.7962
2012-08-06,2154.9162
2012-08-07,2157.62
2012-08-08,2160.9895
2012-08-09,2174.1024
2012-08-10,2168.814
2012-08-13,2136.0783
2012-08-14,2142.5245
2012-08-15,2118.9445
2012-08-16,2112.197
2012-08-17,2114.8908
2012-08-20,2106.9565
2012-08-21,2118.2676
2012-08-22,2107.7111
2012-08-23,2113.0715
2012-08-24,2092.1038
2012-08-27,2055.7084
2012-08-28,2073.1541
2012-08-29,2053.2347
2012-08-30,2052.5848
2012-08-31,2047.5218
2012-09-03,2059.1474
2012-09-04,2043.6491
2012-09-05,2037.6811
2012-09-06,2051.9184
2012-09-07,2127.7617
2012-09-10,2134.8926
2012-09-11,2120.554
2012-09-12,2126.5541
2012-09-13,2110.3787
2012-09-14,2123.847
2012-09-17,2078.4996
2012-09-18,2059.5431
2012-09-19,2067.8309
2012-09-20,2024.8368
2012-09-21,2026.69
2012-09-24,2033.1915
2012-09-25,2029.2933
2012-09-26,2004.1719
2012-09-27,2056.3225
2012-09-28,2086.1686
2012-10-08,2074.4193
2012-10-09,2115.2295
2012-10-10,2119.9423
2012-10-11,2102.8679
2012-10-12,2104.9322
2012-10-15,2098.7033
2012-10-16,2098.8081
2012-10-17,2105.6181
2012-10-18,2131.6878
2012-10-19,2128.302
2012-10-22,2132.7576
2012-10-23,2114.4467
2012-10-24,2115.9899
2012-10-25,2101.5795
2012-10-26,2066.2092
2012-10-29,2058.943
2012-10-30,2062.3466
2012-10-31,2068.8799
2012-11-01,2104.4276
2012-11-02,2117.0461
2012-11-05,2114.0268
2012-11-06,2105.9989
2012-11-07,2105.7303
2012-11-08,2071.5092
2012-11-09,2069.0668
2012-11-12,2079.2735
2012-11-13,2047.8887
2012-11-14,2055.4188
2012-11-15,2030.2897
2012-11-16,2014.7248
2012-11-19,2016.9821
2012-11-20,2008.9234
2012-11-21,2030.3189
2012-11-22,2015.6114
2012-11-23,2027.3844
2012-11-26,2017.4643
2012-11-27,1991.1651
2012-11-28,1973.5231
2012-11-29,1963.4879
2012-11-30,1980.1172
2012-12-03,1959.767
2012-12-04,1975.1434
2012-12-05,2031.9069
2012-12-06,2029.2373
2012-12-07,2061.7859
2012-12-10,2083.7697
2012-12-11,2074.7037
2012-12-12,2082.7264
2012-12-13,2061.4755
2012-12-14,2150.6251
2012-12-17,2160.3419
2012-12-18,2162.4643
2012-12-19,2162.2386
2012-12-20,2168.3527
2012-12-21,2153.3099
2012-12-24,2159.0529
2012-12-25,2213.6109
2012-12-26,2219.1319
2012-12-27,2205.8972
2012-12-28,2233.2518
2012-12-31,2269.1281
2013-01-04,2276.9916
2013-01-07,2285.3637
2013-01-08,2276.0702
2013-01-09,2275.34
2013-01-10,2283.6575
2013-01-11,2242.9972
2013-01-14,2311.7396
2013-01-15,2325.6821
2013-01-16,2309.4987
2013-01-17,2284.9086
2013-01-18,2317.0704
2013-01-21,2328.2211
2013-01-22,2315.139
2013-01-23,2320.9114
2013-01-24,2302.5982
2013-01-25,2291.3043
2013-01-28,2346.5053
2013-01-29,2358.977
2013-01-30,2382.4747
2013-01-31,2385.422
2013-02-01,2419.02
2013-02-04,2428.1542
2013-02-05,2433.1297
2013-02-06,2434.4773
2013-02-07,2418.5299
2013-02-08,2432.4017
2013-02-17,2432.4017
2013-02-18,2421.5581
2013-02-19,2382.9142
2013-02-20,2397.1779
2013-02-21,2325.951
2013-02-22,2314.1638
2013-02-25,2325.8191
2013-02-26,2293.3405
2013-02-27,2313.2202
2013-02-28,2365.5929
2013-03-01,2359.5061
2013-03-04,2273.4042
2013-03-05,2326.3058
2013-03-06,2347.179
2013-03-07,2324.2934
2013-03-08,2318.6112
2013-03-11,2310.5925
2013-03-12,2286.6047
2013-03-13,2263.9681
2013-03-14,2270.2774
2013-03-15,2278.4006
2013-03-18,2240.0158
2013-03-19,2257.4337
2013-03-20,2317.3744
2013-03-21,2324.2422
2013-03-22,2328.2779
2013-03-25,2326.7148
2013-03-26,2297.6694
2013-03-27,2301.2594
2013-03-28,2236.3019
2013-03-29,2236.6211
2013-04-01,2234.3952
2013-04-02,2227.7399
2013-04-03,2225.295
2013-04-08,2211.5924
2013-04-09,2225.7745
2013-04-10,2226.126
2013-04-11,2219.5528
2013-04-12,2206.7795
2013-04-15,2181.9415
2013-04-16,2194.8455
2013-04-17,2193.7956
2013-04-18,2197.6021
2013-04-19,2244.6429
2013-04-22,2242.1693
2013-04-23,2184.5377
2013-04-24,2218.318
2013-04-25,2199.3068
2013-04-26,2177.9119
2013-05-02,2174.1226
2013-05-03,2205.4973
2013-05-06,2231.1655
2013-05-07,2235.5746
2013-05-08,2246.3001
2013-05-09,2232.9707
2013-05-10,2246.831
2013-05-13,2241.9198
2013-05-14,2217.0101
2013-05-15,2224.7973
2013-05-16,2251.8055
2013-05-17,2282.8698
2013-05-20,2299.9864
2013-05-21,2305.1136
2013-05-22,2302.4031
2013-05-23,2275.6665
2013-05-24,2288.5325
2013-05-27,2293.077
2013-05-28,2321.3181
2013-05-29,2324.0173
2013-05-30,2317.7489
2013-05-31,2300.5948
2013-06-03,2299.2523
2013-06-04,2272.4164
2013-06-05,2270.9305
2013-06-06,2242.1095
2013-06-07,2210.8978
2013-06-13,2148.3551
2013-06-14,2162.0412
2013-06-17,2156.2145
2013-06-18,2159.2911
2013-06-19,2143.454
2013-06-20,2084.0214
2013-06-21,2073.0951
2013-06-24,1963.2351
2013-06-25,1959.5081
2013-06-26,1951.4954
2013-06-27,1950.0125
2013-06-28,1979.2061
2013-07-01,1995.242
2013-07-02,2006.5598
2013-07-03,1994.2677
2013-07-04,2006.0978
2013-07-05,2007.1992
2013-07-08,1958.2727
2013-07-09,1965.4541
2013-07-10,2008.1258
2013-07-11,2072.9908
2013-07-12,2039.4861
2013-07-15,2059.3903
2013-07-16,2065.7197
2013-07-17,2044.9221
2013-07-18,2023.3959
2013-07-19,1992.6476
2013-07-22,2004.7622
2013-07-23,2043.8762
2013-07-24,2033.3291
2013-07-25,2021.1739
2013-07-26,2010.8502
2013-07-29,1976.3057
2013-07-30,1990.064
2013-07-31,1993.7985
2013-08-01,2029.067
2013-08-02,2029.4182
2013-08-05,2050.4805
2013-08-06,2060.5003
2013-08-07,2046.7777
2013-08-08,2044.8952
2013-08-09,2052.2349
2013-08-12,2101.2828
2013-08-13,2106.1561
2013-08-14,2100.1372
2013-08-15,2081.8799
2013-08-16,2068.4519
2013-08-19,2085.6021
2013-08-20,2072.5945
2013-08-21,2072.9606
2013-08-22,2067.1235
2013-08-23,2057.4579
2013-08-26,2096.474
2013-08-27,2103.5665
2013-08-28,2101.3008
2013-08-29,2097.2269
2013-08-30,2098.3817
2013-09-02,2098.4475
2013-09-03,2123.1124
2013-09-04,2127.6177
2013-09-05,2122.4303
2013-09-06,2139.9931
2013-09-09,2212.5156
2013-09-10,2237.9839
2013-09-11,2241.2677
2013-09-12,2255.6045
2013-09-13,2236.2174
2013-09-16,2231.4013
2013-09-17,2185.5598
2013-09-18,2191.8507
2013-09-23,2221.0442
2013-09-24,2207.5311
2013-09-25,2198.5152
2013-09-26,2155.8088
2013-09-27,2160.027
2013-09-30,2174.6648
2013-10-08,2198.1989
2013-10-09,2211.7692
2013-10-10,2190.9286
2013-10-11,2228.1463
2013-10-14,2237.7734
2013-10-15,2233.4124
2013-10-16,2193.074
2013-10-17,2188.5421
2013-10-18,2193.7804
2013-10-21,2229.2374
2013-10-22,2210.6518
2013-10-23,2183.1072
2013-10-24,2164.3223
2013-10-25,2132.9552
2013-10-28,2133.869
2013-10-29,2128.8639
2013-10-30,2160.4633
2013-10-31,2141.6138
2013-11-01,2149.5623
2013-11-04,2149.6344
2013-11-05,2157.2399
2013-11-06,2139.6074
2013-11-07,2129.4
2013-11-08,2106.1269
2013-11-11,2109.4711
2013-11-12,2126.7723
2013-11-13,2087.9413
2013-11-14,2100.5064
2013-11-15,2135.8273
2013-11-18,2197.2189
2013-11-19,2193.125
2013-11-20,2206.6129
2013-11-21,2205.7658
2013-11-22,2196.3777
2013-11-25,2186.1152
2013-11-26,2183.0733
2013-11-27,2201.0701
2013-11-28,2219.3721
2013-11-29,2220.5037
2013-12-02,2207.3709
2013-12-03,2222.6704
2013-12-04,2251.7624
2013-12-05,2247.0627
2013-12-06,2237.108
2013-12-09,2238.2002
2013-12-10,2237.4922
2013-12-11,2204.1663
2013-12-12,2202.7962
2013-12-13,2196.0748
2013-12-16,2160.8611
2013-12-17,2151.079
2013-12-18,2148.2854
2013-12-19,2127.7923
2013-12-20,2084.7944
2013-12-23,2089.7069
2013-12-24,2092.905
2013-12-25,2106.3537
2013-12-26,2073.0994
2013-12-27,2101.2514
2013-12-30,2097.5288
2013-12-31,2115.9775
2014-01-02,2109.3871
2014-01-03,2083.1355
2014-01-06,2045.7085
2014-01-07,2047.3174
2014-01-08,2044.3399
2014-01-09,2027.6222
2014-01-10,2013.2977
2014-01-13,2009.5639
2014-01-14,2026.8424
2014-01-15,2023.348
2014-01-16,2023.7013
2014-01-17,2004.9486
2014-01-20,1991.2528
2014-01-21,2008.3134
2014-01-22,2051.749
2014-01-23,2042.1803
2014-01-24,2054.3921
2014-01-27,2033.3001
2014-01-28,2038.5133
2014-01-29,2049.9136
2014-01-30,2033.0831
2014-02-07,2044.497
2014-02-10,2086.0667
2014-02-11,2103.6714
2014-02-12,2109.9553
2014-02-13,2098.4009
2014-02-14,2115.8482
2014-02-17,2135.4146
2014-02-18,2119.0655
2014-02-19,2142.554
2014-02-20,2138.7822
2014-02-21,2113.693
2014-02-24,2076.6856
2014-02-25,2034.219
2014-02-26,2041.2543
2014-02-27,2047.3542
2014-02-28,2056.3015
2014-03-03,2075.2347
2014-03-04,2071.473
2014-03-05,2053.0839
2014-03-06,2059.5778
2014-03-07,2057.9079
2014-03-10,1999.0646
2014-03-11,2001.1569
2014-03-12,1997.6918
2014-03-13,2019.1109
2014-03-14,2004.3387
2014-03-17,2023.6725
2014-03-18,2025.1959
2014-03-19,2021.7337
2014-03-20,1993.4787
2014-03-21,2047.6187
2014-03-24,2066.2793
2014-03-25,2067.3108
2014-03-26,2063.6704
2014-03-27,2046.5881
2014-03-28,2041.7118
2014-03-31,2033.3059
2014-04-01,2047.4604
2014-04-02,2058.9876
2014-04-03,2043.702
2014-04-04,2058.8307
2014-04-08,2098.2841
2014-04-09,2105.237
2014-04-10,2134.2999
2014-04-11,2130.542
2014-04-14,2131.5388
2014-04-15,2101.6009
2014-04-16,2105.1215
2014-04-17,2098.8845
2014-04-18,2097.7475
2014-04-21,2065.8261
2014-04-22,2072.8309
2014-04-23,2067.3818
2014-04-24,2057.0334
2014-04-25,2036.5187
2014-04-28,2003.4873
2014-04-29,2020.3408
2014-04-30,2026.3576
2014-05-05,2027.3534
2014-05-06,2028.0377
2014-05-07,2010.0833
2014-05-08,2015.2738
2014-05-09,2011.1349
2014-05-12,2052.8708
2014-05-13,2050.7282
2014-05-14,2047.9098
2014-05-15,2024.9741
2014-05-16,2026.5035
2014-05-19,2005.1834
2014-05-20,2008.1188
2014-05-21,2024.951
2014-05-22,2021.285
2014-05-23,2034.5691
2014-05-26,2041.4763
2014-05-27,2034.5651
2014-05-28,2050.2278
2014-05-29,2040.5951
2014-05-30,2039.2124
2014-06-03,2038.3054
2014-06-04,2024.8339
2014-06-05,2040.8776
2014-06-06,2029.9556
2014-06-09,2030.5022
2014-06-10,2052.5318
2014-06-11,2054.9482
2014-06-12,2051.7126
2014-06-13,2070.7148
2014-06-16,2085.983
2014-06-17,2066.6983
2014-06-18,2055.5189
2014-06-19,2023.7348
2014-06-20,2026.674
2014-06-23,2024.3654
2014-06-24,2033.9309
2014-06-25,2025.5022
2014-06-26,2038.6772
2014-06-27,2036.5101
2014-06-30,2048.327
2014-07-01,2050.3806
2014-07-02,2059.4181
2014-07-03,2063.2289
2014-07-04,2059.3746
2014-07-07,2059.9273
2014-07-08,2064.021
2014-07-09,2038.6121
2014-07-10,2038.3423
2014-07-11,2046.9607
2014-07-14,2066.6464
2014-07-15,2070.3566
2014-07-16,2067.2761
2014-07-17,2055.5914
2014-07-18,2059.0672
2014-07-21,2054.4787
2014-07-22,2075.481
2014-07-23,2078.4894
2014-07-24,2105.062
2014-07-25,2126.6143
2014-07-28,2177.9481
2014-07-29,2183.1919
2014-07-30,2181.2434
2014-07-31,2201.5621
2014-08-01,2185.3028
2014-08-04,2223.3314
2014-08-05,2219.9452
2014-08-06,2217.4646
2014-08-07,2187.6689
2014-08-08,2194.4248
2014-08-11,2224.6535
2014-08-12,2221.5949
2014-08-13,2222.877
2014-08-14,2206.4661
2014-08-15,2226.7335
2014-08-18,2239.4663
2014-08-19,2245.3296
2014-08-20,2240.2108
2014-08-21,2230.4583
2014-08-22,2240.8123
2014-08-25,2229.2738
2014-08-26,2207.1056
2014-08-27,2209.4654
2014-08-28,2195.8179
2014-08-29,2217.1996
2014-09-01,2235.5109
2014-09-02,2266.0463
2014-09-03,2288.6265
2014-09-04,2306.8616
2014-09-05,2326.432
2014-09-09,2326.5268
2014-09-10,2318.3052
2014-09-11,2311.6792
2014-09-12,2331.9496
2014-09-15,2339.1399
2014-09-16,2296.5552
2014-09-17,2307.893
2014-09-18,2315.9275
2014-09-19,2329.4513
2014-09-22,2289.8656
2014-09-23,2309.7176
2014-09-24,2343.5749
2014-09-25,2345.1032
2014-09-26,2347.7176
2014-09-29,2357.7106
2014-09-30,2363.8698
2014-10-08,2382.7937
2014-10-09,2389.3711
2014-10-10,2374.54
2014-10-13,2366.0092
2014-10-14,2359.4747
2014-10-15,2373.6697
2014-10-16,2356.4992
2014-10-17,2341.1838
2014-10-20,2356.7276
2014-10-21,2339.6567
2014-10-22,2326.5533
2014-10-23,2302.4179
2014-10-24,2302.2802
2014-10-27,2290.4368
2014-10-28,2337.8713
2014-10-29,2373.0299
2014-10-30,2391.076
2014-10-31,2420.1782
2014-11-03,2430.0317
2014-11-04,2430.677
2014-11-05,2419.2537
2014-11-06,2425.8639
2014-11-07,2418.1707
2014-11-10,2473.6726
2014-11-11,2469.6729
2014-11-12,2494.4762
2014-11-13,2485.6059
2014-11-14,2478.8236
2014-11-17,2474.0087
2014-11-18,2456.366
2014-11-19,2450.986
2014-11-20,2452.6598
2014-11-21,2486.7913
2014-11-24,2532.8793
2014-11-25,2567.5974
2014-11-26,2604.3451
2014-11-27,2630.4856
2014-11-28,2682.8347
2014-12-01,2680.1551
2014-12-02,2763.5449
2014-12-03,2779.5253
2014-12-04,2899.4564
2014-12-05,2937.6473
2014-12-08,3020.2584
2014-12-09,2856.2688
2014-12-10,2940.0063
2014-12-11,2925.7426
2014-12-12,2938.1728
2014-12-15,2953.4209
2014-12-16,3021.5179
2014-12-17,3061.0197
2014-12-18,3057.5205
2014-12-19,3108.5959
2014-12-22,3127.4446
2014-12-23,3032.6121
2014-12-24,2972.5317
2014-12-25,3072.5357
2014-12-26,3157.6028
2014-12-29,3168.016
2014-12-30,3165.8145
2014-12-31,3234.6773
2015-01-05,3350.5188
2015-01-06,3351.4456
2015-01-07,3373.954
2015-01-08,3293.4561
2015-01-09,3285.4117
2015-01-12,3229.3158
2015-01-13,3235.3005
2015-01-14,3222.4372
2015-01-15,3336.4548
2015-01-16,3376.495
2015-01-19,3116.3506
2015-01-20,3173.0515
2015-01-21,3323.6105
2015-01-22,3343.3435
2015-01-23,3351.7643
2015-01-26,3383.1824
2015-01-27,3352.96
2015-01-28,3305.7383
2015-01-29,3262.3047
2015-01-30,3210.3625
2015-02-02,3128.2998
2015-02-03,3204.907
2015-02-04,3174.1259
2015-02-05,3136.5309
2015-02-06,3075.9069
2015-02-09,3095.1237
2015-02-10,3141.5932
2015-02-11,3157.7037
2015-02-12,3173.416
2015-02-13,3203.8268
2015-02-16,3222.3625
2015-02-17,3246.9057
2015-02-25,3228.8425
2015-02-26,3298.3585
2015-02-27,3310.3031
2015-03-02,3336.2848
2015-03-03,3263.0524
2015-03-04,3279.5326
2015-03-05,3248.4756
2015-03-06,3241.1874
2015-03-09,3302.4077
2015-03-10,3286.0682
2015-03-11,3290.8999
2015-03-12,3349.3227
2015-03-13,3372.9114
2015-03-16,3449.3045
2015-03-17,3502.847
2015-03-18,3577.3013
2015-03-19,3582.2709
2015-03-20,3617.3182
2015-03-23,3687.728
2015-03-24,3691.4103
2015-03-25,3660.7274
2015-03-26,3682.0952
2015-03-27,3691.0956
2015-03-30,3786.5682
2015-03-31,3747.8988
2015-04-01,3810.2939
2015-04-02,3825.7839
2015-04-03,3863.9292
2015-04-07,3961.3775
2015-04-08,3994.8108
2015-04-09,3957.5341
2015-04-10,4034.3095
2015-04-13,4121.7147
2015-04-14,4135.5652
2015-04-15,4084.1629
2015-04-16,4194.8225
2015-04-17,4287.2955
2015-04-20,4217.0774
2015-04-21,4293.6226
2015-04-22,4398.4944
2015-04-23,4414.5076
2015-04-24,4393.6857
2015-04-27,4527.3958
2015-04-28,4476.2145
2015-04-29,4476.62
2015-04-30,4441.6552
2015-05-04,4480.4641
2015-05-05,4298.7063
2015-05-06,4229.2663
2015-05-07,4112.2142
2015-05-08,4205.9167
2015-05-11,4333.5838
2015-05-12,4401.2194
2015-05-13,4375.7597
2015-05-14,4378.3113
2015-05-15,4308.6913
2015-05-18,4283.4907
2015-05-19,4417.552
2015-05-20,4446.2881
2015-05-21,4529.4216
2015-05-22,4657.5963
2015-05-25,4813.7975
2015-05-26,4910.8973
2015-05-27,4941.7139
2015-05-28,4620.2659
2015-05-29,4611.7442
2015-06-01,4828.7383
2015-06-02,4910.5269
2015-06-03,4909.9777
2015-06-04,4947.102
2015-06-05,5023.0955
2015-06-08,5131.8809
2015-06-09,5113.5337
2015-06-10,5106.0359
2015-06-11,5121.5925
2015-06-12,5166.35
2015-06-15,5062.9929
2015-06-16,4887.432
2015-06-17,4967.8983
2015-06-18,4785.356
2015-06-19,4478.3643
